,Street,City,PO,Country,lon,lat
1458,302 Van Ness Ave, San Francisco,94102,USA,-122.4197102929293,37.77841485858586
1459,98 Norfolk St, San Francisco,94103,USA,-122.412938,37.770395
1460,499 Bellevue Ave, Daly City,94014,USA,-122.451061,37.70489
1461,1599 Geneva Ave, San Francisco,94112,USA,-122.4466414,37.7207498
1462,120 Madrid St, San Francisco,94112,USA,-122.42860138504274,37.72753215
1463,211 Seneca Ave, San Francisco,94112,USA,-122.44284967619343,37.71991965
1464,9 Duncan St, San Francisco,94110,USA,-122.42061125641027,37.74639464102564
1465,642 Harrison St, San Francisco,94107,USA,-122.39616354545454,37.78363454545455
1466,875 Schwerin St, Daly City,94014,USA,-122.41456882337815,37.703103999963126
1467,360 Raymond Ave, San Francisco,94134,USA,-122.41042657142857,37.714215
1468,598 Bosworth St, San Francisco,94131,USA,-122.433958,37.733655
1469,718 Schwerin St, Daly City,94014,USA,-122.41349645063106,37.70601816411691
1470,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1471,272 Oxford St, San Francisco,94134,USA,-122.41974099957648,37.72642845
1472,120 London St, San Francisco,94112,USA,-122.43219917324586,37.7271279
1473,165 Oxford St, San Francisco,94134,USA,-122.41984604722222,37.72779955
1474,709 Twin Peaks Blvd, San Francisco,94131,USA,-122.44725224137046,37.75116654473998
1475,San Jose Avenue, San Francisco,94131,USA,-122.432753,37.7330128
1476,3255 Washington St, San Francisco,94115,USA,-122.44667106122449,37.789941408163266
1477,411 Vienna St, San Francisco,94112,USA,-122.42922393436619,37.72156335
1478,808 Twin Peaks Blvd, San Francisco,94131,USA,-122.44744115403081,37.750202273895255
1479,598 Bosworth St, San Francisco,94131,USA,-122.433958,37.733655
1480,1669 Geneva Ave, San Francisco,94134,USA,-122.427732,37.711748
1481,865 Chenery St, San Francisco,94131,USA,-122.43677514735326,37.73488771623211
1482,134 Elmira St, San Francisco,94124,USA,-122.40378020408163,37.73542671428571
1483,816 Lisbon St, San Francisco,94112,USA,-122.43833528258426,37.7161713
1484,159 Tiffany Ave, San Francisco,94110,USA,-122.42151541414141,37.74451443434344
1485,100 Polk St, San Francisco,94102,USA,-122.417966,37.777647
1486,631 Duboce Ave, San Francisco,94117,USA,-122.4341665882353,37.769066382352946
1487,41 Grove St, San Francisco,94102,USA,-122.4161494,37.778629
1488,98 Elliot St, San Francisco,94134,USA,-122.410738,37.715739
1489,557 Duboce Ave, San Francisco,94117,USA,-122.432710625,37.7691515
1490,683 Campbell Ave, San Francisco,94134,USA,-122.41016405111975,37.716135
1491,198 Utah St, San Francisco,94103,USA,-122.406792,37.767259
1492,900 Persia Ave, San Francisco,94112,USA,-122.428725,37.719578
1493,225 Accacia St, Daly City,94014,USA,-122.41583313726451,37.70457665058677
1494,151 Lippard Ave, San Francisco,94131,USA,-122.43597282615463,37.73309048376526
1495,3018 California St, San Francisco,94115,USA,-122.44423935450038,37.78780095
1496,480 Raymond Ave, San Francisco,94134,USA,-122.41305448979593,37.71492581632653
1497,155 Lowell St, San Francisco,94112,USA,-122.44549840970181,37.710357849999994
1498,101 27th St, San Francisco,94110,USA,-122.4226,37.747077
1499,1820 Lyon St, San Francisco,94115,USA,-122.44528154778857,37.7882
1500,385 Chenery St, San Francisco,94131,USA,-122.4286234883721,37.736511906976745
1501,512 Moscow St, San Francisco,94112,USA,-122.42923239492164,37.7195227
1502,305 Ottilia St, Daly City,94014,USA,-122.41591865245526,37.70506118202092
1503,1921 Quint St, San Francisco,94124,USA,-122.39951211323884,37.733607649999996
1504,191 Accacia St, Daly City,94014,USA,-122.41550901809448,37.705306695221815
1505,400 McAllister St, San Francisco,94102,USA,-122.41926004429135,37.78049715
1506,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1507,398 Hampshire St, San Francisco,94110,USA,-122.40856653488372,37.764846453488374
1508,2544 Vallejo St, San Francisco,94123,USA,-122.4392415688362,37.7948783
1509,3103 Jackson St, San Francisco,94115,USA,-122.44627597959183,37.79089520408163
1510,1483 Guerrero St, San Francisco,94110,USA,-122.4225976875,37.7474654375
1511,59 Potomac St, San Francisco,94117,USA,-122.43277256612379,37.7700691
1512,566 Mangels Ave, San Francisco,94127,USA,-122.4503604489796,37.73314426530612
1513,2533 Filbert St, San Francisco,94123,USA,-122.44123175867449,37.7971354
1514,21 Roanoke St, San Francisco,94131,USA,-122.43109673469388,37.73650681632653
1515,218 Edinburgh St, San Francisco,94112,USA,-122.42890724139227,37.72565445
1516,499 Golden Gate Ave, San Francisco,94102,USA,-122.418638,37.781174
1517,199 Florida St, San Francisco,94103,USA,-122.411488,37.76697
1518,2829 Pierce St, San Francisco,94123,USA,-122.43875771428571,37.79604571428572
1519,168 Sanchez St, San Francisco,94114,USA,-122.43118621095284,37.76645924184874
1520,132 Accacia St, Daly City,94014,USA,-122.41530012754602,37.706273718566706
1521,1798 Visitacion Ave, San Francisco,94134,USA,-122.4042733,37.7104236
1522,199 Bayshore Blvd, San Francisco,94124,USA,-122.40389276585277,37.745193984395485
1523,3060 Pierce St, San Francisco,94123,USA,-122.43897510204081,37.798158
1524,10 Maynard St, San Francisco,94112,USA,-122.43042291666667,37.72913833333333
1525,1655 Bryant St, San Francisco,94103,USA,-122.41043989795918,37.76620687755102
1526,499 Alemany Blvd, San Francisco,94112,USA,-122.41633798773309,37.73244632568805
1527,2741 Diamond St, San Francisco,94131,USA,-122.4338885967,37.735506743446
1528,920 Sunnydale Ave, San Francisco,94134,USA,-122.41086264794376,37.710659
1529,136 Newton St, San Francisco,94112,USA,-122.43858781780627,37.71273705
1530,3199 Clay St, San Francisco,94115,USA,-122.44550462917218,37.7891494
1531,150 Hampshire St, San Francisco,94103,USA,-122.408561582267,37.7673745806589
1532,843 Twin Peaks Blvd, San Francisco,94131,USA,-122.4469759126085,37.750067616128725
1533,170 S Van Ness Ave, San Francisco,94103,USA,-122.41802831711493,37.770466400000004
1534,1145 Visitacion Ave, San Francisco,94134,USA,-122.4105170041505,37.71202805
1535,118 Cuvier St, San Francisco,94112,USA,-122.42872790878886,37.733064299999995
1536,79 Everson St, San Francisco,94131,USA,-122.43097677777779,37.73832988888889
1537,998 Persia Ave, San Francisco,94112,USA,-122.42818,37.719318
1538,2063 Revere Ave, San Francisco,94124,USA,-122.39881095833333,37.73667635416667
1539,318 Arleta Ave, San Francisco,94134,USA,-122.4092708041762,37.7147818
1540,187 Accacia St, Daly City,94014,USA,-122.41548102714172,37.70536954283272
1541,241 Benton Ave, San Francisco,94112,USA,-122.42289491105626,37.733070503590525
1542,943 Moscow St, San Francisco,94112,USA,-122.4333025959596,37.71354170707071
1543,870 Schwerin St, Daly City,94014,USA,-122.41465972297524,37.70339523624238
1544,151 Noe St, San Francisco,94114,USA,-122.43342282608695,37.766520956521745
1545,126 London St, San Francisco,94112,USA,-122.43224161131675,37.72706655
1546,2399 16th St, San Francisco,94103,USA,-122.410324,37.765533
1547,776 Rolph St, San Francisco,94112,USA,-122.43037778881171,37.71151315
1548,889 Schwerin St, Daly City,94014,USA,-122.414635,37.702955
1549,820 14th St, San Francisco,94114,USA,-122.4316865,37.767647583333336
1550,2158 Market St, San Francisco,94114,USA,-122.43018577289276,37.766729855811626
1551,436 9th St, San Francisco,94103,USA,-122.409576,37.7720092
1552,570 Folsom St, San Francisco,94105,USA,-122.3963495,37.7859385625
1553,934 Brannan St, San Francisco,94103,USA,-122.4062846,37.7708144
1554,198 Hawthorne St, San Francisco,94107,USA,-122.396407,37.7835101
1555,145 Whittier St, San Francisco,94112,USA,-122.4472795059781,37.70855974101419
1556,11 Milton St, San Francisco,94112,USA,-122.42936039471223,37.7342175
1557,1237 Alemany Blvd, San Francisco,94112,USA,-122.43176867426915,37.730166350000005
1558,3091 Sacramento St, San Francisco,94115,USA,-122.44366252766582,37.78846915
1559,198 Newton St, San Francisco,94112,USA,-122.43835412238371,37.712077550000004
1560,101, San Francisco,94124,USA,-122.4596162,37.7999996
1561,237 Acton St, Daly City,94014,USA,-122.45107461433017,37.706051192113115
1562,216 Whittier St, Daly City,94014,USA,-122.44695473469388,37.707528183673475
1563,450 McAllister St, San Francisco,94102,USA,-122.4206539,37.7800494
1564,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
1565,99 Schwerin St, San Francisco,94134,USA,-122.410491,37.712295
1566,3243 Mission St, San Francisco,94110,USA,-122.42024722000001,37.74485712
1567,851 Edinburgh St, San Francisco,94112,USA,-122.43582883354344,37.71584555
1568,162 S Van Ness Ave, San Francisco,94103,USA,-122.41819559502667,37.77107461941636
1569,924 Naples St, San Francisco,94112,USA,-122.43583525774841,37.715126350000006
1570,688 San Jose Avenue, San Francisco,94110,USA,-122.42270178571428,37.74428714285714
1571,2098 Alemany Blvd, San Francisco,94112,USA,-122.44137938484496,37.71884785
1572,201 Van Ness Ave, San Francisco,94102,USA,-122.42045846134022,37.77764715
1573,999 Brannan St, San Francisco,94103,USA,-122.406817,37.770079
1574,208 Utah St, San Francisco,94103,USA,-122.4068138,37.7669618
1575,170 S Van Ness Ave, San Francisco,94103,USA,-122.41802831711493,37.770466400000004
1576,146 Edinburgh St, San Francisco,94112,USA,-122.42805224887385,37.72679175
1577,250 Ottilia St, Daly City,94014,USA,-122.41526195883952,37.70505231456592
1578,9 Tingley St, San Francisco,94112,USA,-122.43213869387756,37.72831565306122
1579,349 2nd St, San Francisco,94107,USA,-122.39623302040816,37.78528228571429
1580,98 Elliot St, San Francisco,94134,USA,-122.410738,37.715739
1581,2990 Vallejo St, San Francisco,94123,USA,-122.44639616097146,37.79400395
1582,20 Marsilly St, San Francisco,94112,USA,,37.7790262
1583,115 Cuvier St, San Francisco,94112,USA,-122.4282513687111,37.73297115
1584,99 W View Ave, San Francisco,94134,USA,-122.417395,37.731104
1585,598 Templeton Ave, Daly City,94014,USA,-122.451431,37.704927
1586,80, San Francisco,94105,USA,-122.46246458317259,37.7392013686784
1587,11 Robblee Ave, San Francisco,94124,USA,-122.39851458075219,37.735783
1588,82 14th St, San Francisco,94103,USA,-122.41513128035211,37.768887899999996
1589,399 Excelsior Ave, San Francisco,94112,USA,-122.430533,37.724859
1590,179 Hamerton Ave, San Francisco,94131,USA,-122.43768767346938,37.73336202040816
1591,3380 Mission St, San Francisco,94110,USA,-122.3944962,37.7922307
1592,2562 Vallejo St, San Francisco,94123,USA,-122.43946534417238,37.7949439
1593,2 Rey St, San Francisco,94134,USA,-122.41130915603952,37.7134571
1594,480 Vienna St, San Francisco,94112,USA,-122.4303633687261,37.7209083
1595,899 Moscow St, San Francisco,94112,USA,-122.4331357070707,37.71377326262626
1596,1357 Harrison St, San Francisco,94103,USA,-122.41064780839415,37.7717297
1597,630 Chenery St, San Francisco,94131,USA,-122.43308793877551,37.73461134693878
1598,1935 Silver Ave, San Francisco,94124,USA,-122.40128509514761,37.73523375
1599,501 Templeton Ave, Daly City,94014,USA,-122.45166250249936,37.70535208471732
1600,302 Potrero Ave, San Francisco,94103,USA,-122.40793437940695,37.765413
1601,1960 Harrison St, San Francisco,94103,USA,-122.4103524,37.772325
1602,1585 San Jose Avenue, San Francisco,94112,USA,-122.4449239,37.7227738
1603,898 Bosworth St, San Francisco,94131,USA,-122.43655457142857,37.73388993877551
1604,1399 15th St, San Francisco,94103,USA,-122.415299,37.766864
1605,799 Moscow St, San Francisco,94112,USA,-122.432154,37.715102
1606,278 Shotwell St, San Francisco,94110,USA,-122.41637075510204,37.76403097959184
1607,2599 Divisadero St, San Francisco,94115,USA,-122.441598,37.793302
1608,46 Bannock St, San Francisco,94112,USA,-122.44258198375796,37.7187368
1609,111 Cayuga Ave, San Francisco,94112,USA,-122.43070544631004,37.731025900000006
1610,14 Grove St, San Francisco,94102,USA,-122.4152197755102,37.778913897959185
1611,470 Chenery St, San Francisco,94131,USA,-122.42989800000001,37.735893714285716
1612,1271 Cayuga Ave, San Francisco,94112,USA,-122.44333693278767,37.7189678
1613,2153 15th St, San Francisco,94114,USA,-122.43219687755102,37.76584344897959
1614,51 Fillmore St, San Francisco,94117,USA,-122.43009371428572,37.76981853061225
1615,270 McAllister St, San Francisco,94102,USA,-122.41652445979295,37.78080665
1616,151 Valley St, San Francisco,94131,USA,-122.42588553061223,37.7444666122449
1617,11 Athens St, San Francisco,94112,USA,-122.423625,37.727892
1618,65 Rousseau St, San Francisco,94112,USA,-122.4301434279968,37.733603200000005
1619,8 Topeka Ave, San Francisco,94124,USA,-122.40094219207921,37.7350001
1620, 1355 Market St, San Francisco,94103,USA,-122.4159354,37.7769228
1621,554 Moscow St, San Francisco,94112,USA,-122.42967026193841,37.718934149999995
1622,25 Whittier St, San Francisco,94112,USA,-122.44775098788853,37.7100488
1623,1843 Felton St, San Francisco,94134,USA,-122.42299037389971,37.72506955
1624,1231 Geneva Ave, San Francisco,94112,USA,-122.4357563866487,37.713871862051256
1625,187 Edinburgh St, San Francisco,94112,USA,-122.4281461108568,37.726028150000005
1626,298 Peru Ave, San Francisco,94112,USA,-122.427489,37.72745
1627,38 Addison St, San Francisco,94131,USA,-122.43031134508627,37.73792514612864
1628,5103 Mission St, San Francisco,94112,USA,-122.4404275,37.71707425
1629,4083 Mission St, San Francisco,94112,USA,-122.42749700638471,37.73227355
1630,128 Utah St, San Francisco,94103,USA,-122.40686271428571,37.76799257142857
1631,941 Visitacion Ave, San Francisco,94134,USA,-122.40874444049075,37.71151485
1632,100 Larkin St, San Francisco,94102,USA,-122.41578535077579,37.779196850000005
1633,1980 Revere Ave, San Francisco,94124,USA,-122.39710155081087,37.73584135
1634,25 Addison St, San Francisco,94131,USA,-122.43012530614372,37.737725413811695
1635,48 Miguel St, San Francisco,94131,USA,-122.4299100238848,37.739017768540485
1636,161 27th St, San Francisco,94110,USA,-122.4237412244898,37.74700781632653
1637,2650 Divisadero St, San Francisco,94123,USA,-122.44155465306123,37.794125163265306
1638,227 Bemis St, San Francisco,94131,USA,-122.43165471428571,37.73631469387755
1639,124 Duncan St, San Francisco,94110,USA,-122.42299302040817,37.74641881632653
1640,401 Excelsior Ave, San Francisco,94112,USA,-122.43023356312017,37.72477755
1641,2150 Revere Ave, San Francisco,94124,USA,-122.40034082095201,37.73767425
1642,1690 Folsom St, San Francisco,94103,USA,-122.4161026898608,37.7700188
1643,199 Lisbon St, San Francisco,94112,USA,-122.431084,37.725171
1644, 301 Van Ness Ave, San Francisco,94102,USA,-122.42092762724732,37.7785369
1645,99 Avalon Ave, San Francisco,94112,USA,-122.431847,37.727445
1646,1158 Cayuga Ave, San Francisco,94112,USA,-122.441353,37.720008
1647,208 Charter Oak Ave, San Francisco,94124,USA,-122.4048008687299,37.7340782
1648,852 Chenery St, San Francisco,94131,USA,-122.43619290827544,37.73497256621804
1649,756 San Jose Avenue, San Francisco,94110,USA,-122.4232148742748,37.74294583002863
1650,1537 San Jose Avenue, San Francisco,94112,USA,-122.4449239,37.7227738
1651,410 Van Ness Ave, San Francisco,94102,USA,-122.41988811111112,37.77927122222222
1652,14 Alexander Ave, Daly City,94014,USA,-122.45101360333777,37.70428841591208
1653,799 Moscow St, San Francisco,94112,USA,-122.432154,37.715102
1654,701 Bayshore Blvd, San Francisco,94124,USA,-122.40622789597137,37.73585355
1655,2102 Baker St, San Francisco,94115,USA,-122.44422463265306,37.790475
1656,35 Wilder St, San Francisco,94131,USA,-122.43298494048278,37.733885900000004
1657,2850 Divisadero St, San Francisco,94123,USA,-122.44189491836734,37.795804979591836
1658,407 Bosworth St, San Francisco,94112,USA,-122.43047376817192,37.73313645
1659,2334 16th St, San Francisco,94103,USA,-122.40977238411483,37.765731285523266
1660,2150 Market St, San Francisco,94114,USA,-122.4300354,37.7669154
1661,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1662,162B Sussex St, San Francisco,94131,USA,-122.436156,37.73654
1663,92 Curtis St, San Francisco,94112,USA,-122.43971335582663,37.713185100000004
1664,282 12th St, San Francisco,94103,USA,-122.4154354137931,37.770992793103446
1665,555 San Jose Avenue, San Francisco,94110,USA,-122.42146581632653,37.746769306122445
1666,18 Ney St, San Francisco,94112,USA,-122.4296894859819,37.7298394
1667,215 Madrid St, San Francisco,94112,USA,-122.42929275,37.7259095
1668,8 10th St, San Francisco,94103,USA,-122.4172795,37.7761599
1669,429 Laidley St, San Francisco,94131,USA,-122.42992934146342,37.73654687804878
1670,65 Oneida Ave, San Francisco,94112,USA,-122.43991094159817,37.7205164
1671,476 Chenery St, San Francisco,94131,USA,-122.429961,37.735852632653064
1672,148 Sussex St, San Francisco,94131,USA,-122.43573176470588,37.736792411764704
1673,1498 Stevenson St, San Francisco,94103,USA,-122.42148,37.768307
1674,2900 Geneva Ave, Daly City,94014,USA,-122.413968,37.70651
1675,2990 Geneva Ave, Daly City,94014,USA,-122.41344926779298,37.70636618309591
1676,324 Larkin St, San Francisco,94102,USA,-122.41681127800953,37.7809565
1677,106 Sanchez St, San Francisco,94114,USA,-122.43127625,37.767396875
1678,731 Sweeny St, San Francisco,94134,USA,-122.41824653522518,37.730258811630456
1679,454 Mangels Ave, San Francisco,94127,USA,-122.44783755102041,37.73315514285714
1680,177 Topeka Ave, San Francisco,94124,USA,-122.39806944612205,37.733587150000005
1681,254 Oriente St, Daly City,94014,USA,-122.41538697497893,37.70393001984357
1682,736 Foerster St, San Francisco,94127,USA,-122.44878396404702,37.73477859115089
1683,1625 Folsom St, San Francisco,94103,USA,-122.41499052466415,37.77043415
1684,2099 Alemany Blvd, San Francisco,94112,USA,-122.441088,37.718626
1685,13th St, San Francisco,94103,USA,-122.4114887,37.7694014
1686,572 Brunswick St, San Francisco,94112,USA,-122.444973643723,37.71018065
1687,165 Bertita St, San Francisco,94112,USA,-122.44023699665391,37.71860585
1688,630 Duboce Ave, San Francisco,94117,USA,-122.43404318367347,37.769238
1689,660 San Jose Avenue, San Francisco,94110,USA,-122.42223106896552,37.74469860344828
1690,38 Lippard Ave, San Francisco,94131,USA,-122.43556788888888,37.73508255555556
1691,2900 Jackson St, San Francisco,94115,USA,-122.44304789672941,37.79160745
1692,74 Belcher St, San Francisco,94114,USA,-122.43023174999999,37.76815
1693,299 Shotwell St, San Francisco,94110,USA,-122.416136,37.763765
1694,1394 Harrison St, San Francisco,94103,USA,-122.41129221179048,37.77191995
1695,1580 Geneva Ave, San Francisco,94112,USA,-122.4302352640298,37.71228902660304
1696,248 Harvard St, San Francisco,94134,USA,-122.42082900654701,37.7264205
1697,244 Lowell St, San Francisco,94112,USA,-122.445239,37.709114
1698,2599 Scott St, San Francisco,94115,USA,-122.439931,37.793513
1699,204 Sussex St, San Francisco,94131,USA,-122.43666233348675,37.73651942721545
1700,543 Foerster St, San Francisco,94127,USA,-122.44897428571429,37.73266157142857
1701,455 Raymond Ave, San Francisco,94134,USA,-122.41265932852403,37.71456895
1702,1599 Geneva Ave, San Francisco,94112,USA,-122.4466414,37.7207498
1703,282 Oliver St, Daly City,94014,USA,-122.448888,37.706345
1704,Treat St, San Francisco,94103,USA,-122.4131721,37.7558201
1705,2510 Green St, San Francisco,94123,USA,-122.44083615,37.795695699999996
1706,55 9th St, San Francisco,94103,USA,-122.41509128368608,37.7772193
1707,724 Templeton Ave, Daly City,94014,USA,-122.45066105076756,37.70365349531569
1708,98 W View Ave, San Francisco,94134,USA,-122.417415,37.73094
1709,201 Larkin St, San Francisco,94102,USA,-122.416846,37.779449
1710,459 McAllister St, San Francisco,94102,USA,-122.41946949999999,37.78007525
1711,394 Teddy Ave, San Francisco,94134,USA,-122.41057641309268,37.71583205
1712,762 Morse St, San Francisco,94112,USA,-122.4475350895592,37.710659511321545
1713,98 Grove St, San Francisco,94102,USA,-122.41577820408163,37.77884318367347
1714,147 28th St, San Francisco,94131,USA,-122.4256821,37.7452723
1715,224 Acadia St, San Francisco,94131,USA,-122.43735948979592,37.73257765306122
1716,2926 16th St, San Francisco,94103,USA,-122.41807358333332,37.76523
1717,1001 Brannan St, San Francisco,94103,USA,-122.407038,37.769905
1718,320 Melrose Ave, San Francisco,94127,USA,-122.45007210714286,37.73372283928571
1719,318 Gambier St, San Francisco,94134,USA,-122.42150082383719,37.725289000000004
1720,702 Acton St, Daly City,94014,USA,-122.44949973430997,37.70391916803322
1721,799 Bayshore Blvd, San Francisco,94124,USA,-122.40635,37.735564
1722,104 Charter Oak Ave, San Francisco,94124,USA,-122.40502319095432,37.736218300000004
1723,601 Duboce Ave, San Francisco,94117,USA,-122.433721,37.769088
1724,98 W View Ave, San Francisco,94134,USA,-122.417415,37.73094
1725,1945 Lyon St, San Francisco,94115,USA,-122.44596983925041,37.7889662
1726,3227 Sacramento St, San Francisco,94115,USA,-122.44606096063497,37.78812325
1727,141 Morse St, San Francisco,94112,USA,-122.43916656105903,37.71287185
1728,124 Accacia St, Daly City,94014,USA,-122.41524436174724,37.70639954605758
1729,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1730,122 Paris St, San Francisco,94112,USA,-122.4314350091623,37.726759349999995
1731,51 Tulane St, San Francisco,94134,USA,-122.41709841689458,37.729376450000004
1732,522 Moscow St, San Francisco,94112,USA,-122.42926860953608,37.7194638
1733,65 Cordova St, San Francisco,94112,USA,-122.43568439499569,37.712448949999995
1734,3045 Jackson St, San Francisco,94115,USA,-122.44516714236201,37.790872500000006
1735,300 Laidley St, San Francisco,94131,USA,-122.428442,37.737729
1736,2200 Alemany Blvd, San Francisco,94112,USA,-122.442603,37.717818
1737,248 Utah St, San Francisco,94103,USA,-122.40671953061224,37.76649675510204
1738,91 Pope St, San Francisco,94112,USA,-122.44061938580805,37.7141545
1739,755 Burnett Ave, San Francisco,94131,USA,-122.44548894972219,37.7503563
1740,1201 Bryant St, San Francisco,94103,USA,-122.40975762862621,37.77001935
1741,2345 Filbert St, San Francisco,94123,USA,-122.4379501211638,37.79746865
1742,3118 Washington St, San Francisco,94115,USA,-122.44471373469388,37.79035795918367
1743,491 Moscow St, San Francisco,94112,USA,-122.42855428571428,37.71988489795919
1744,101, San Francisco,94103,USA,-122.40341477004031,37.76814225
1745,264 Oriente St, Daly City,94014,USA,-122.41545566638258,37.70377539048214
1746,199 Van Ness Ave, San Francisco,94102,USA,-122.419838,37.777154
1747,474 Bellevue Ave, Daly City,94014,USA,-122.45026285119029,37.70533646995864
1748,122 Rousseau St, San Francisco,94112,USA,-122.43042530233424,37.732755350000005
1749,302 Potrero Ave, San Francisco,94110,USA,-122.40762510204083,37.765632591836734
1750,715 Geneva Ave, San Francisco,94112,USA,-122.44322625031027,37.7188313
1751,759 14th St, San Francisco,94114,USA,-122.43028027272726,37.76756772727273
1752,98 Elliot St, San Francisco,94134,USA,-122.410738,37.715739
1753,34 Walter St, San Francisco,94114,USA,-122.43250866666666,37.768629
1754,198 Amazon Ave, San Francisco,94112,USA,-122.438943,37.71661
1755,5025 Mission St, San Francisco,94112,USA,-122.43962049438596,37.7178215
1756,133 London St, San Francisco,94112,USA,-122.43198165106168,37.7267828
1757,3189 17th St, San Francisco,94110,USA,-122.41701630769231,37.763507653846155
1758,319 Avalon Ave, San Francisco,94112,USA,-122.42963501229656,37.72660745
1759,80 Sanchez St, San Francisco,94114,USA,-122.4313328125,37.7679895
1760,233 Richland Ave, San Francisco,94110,USA,-122.42211555102041,37.73595791836735
1761,125 Rousseau St, San Francisco,94112,USA,-122.42999512660205,37.732803399999995
1762,140 14th St, San Francisco,94103,USA,-122.41640340000001,37.7685716
1763,842 Lisbon St, San Francisco,94112,USA,-122.43851164504969,37.71585305000001
1764,2374 16th St, San Francisco,94103,USA,-122.41012714404307,37.76570985707123
1765,154 Cuvier St, San Francisco,94112,USA,-122.42860289166666,37.73247475
1766,889 Schwerin St, Daly City,94014,USA,-122.414635,37.702955
1767,398 Bellevue Ave, Daly City,94014,USA,-122.448402,37.705968
1768,1390 Market St, San Francisco,94102,USA,-122.41764079926787,37.7769667
1769,26 Mercury St, San Francisco,94124,USA,-122.40174534042664,37.73230193920765
1770,451 Bellevue Ave, Daly City,94014,USA,-122.44961088553542,37.70537426994646
1771,1142 Munich St, San Francisco,94112,USA,-122.43662484950639,37.71093665
1772,333 Melrose Ave, San Francisco,94127,USA,-122.45013292857143,37.73372260714286
1773,1658 Valencia St, San Francisco,94110,USA,-122.42016991836735,37.74589008163265
1774,275 Perry St, San Francisco,94107,USA,-122.396052,37.7827738
1775,685 Twin Peaks Blvd, San Francisco,94131,USA,-122.44872099839223,37.751156769154534
1776,50 Alberta St, San Francisco,94134,USA,-122.409963,37.7164985
1777,405 Allison St, San Francisco,94112,USA,-122.4404420612245,37.70984726530612
1778,656 Hanover St, Daly City,94014,USA,-122.45044608179505,37.70676140230154
1779,555 9th St, San Francisco,94103,USA,-122.4077368,37.7709988
1780,4199 Mission St, San Francisco,94112,USA,-122.429829,37.729999
1781,2103 Revere Ave, San Francisco,94124,USA,-122.40022966666668,37.73727466666667
1782,346 Potrero Ave, San Francisco,94103,USA,-122.40758334693878,37.765161612244896
1783,698 Bayshore Blvd, San Francisco,94124,USA,-122.40655560361891,37.736418481393095
1784,2075 Folsom St, San Francisco,94110,USA,-122.41484599265716,37.764183349999996
1785,134 Milton St, San Francisco,94112,USA,-122.42950231110476,37.73271455
1786,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1787,827 14th St, San Francisco,94114,USA,-122.43180954545454,37.767475045454546
1788,450 Raymond Ave, San Francisco,94134,USA,-122.41244530612245,37.71476051020408
1789,2600 Green St, San Francisco,94123,USA,-122.44215460350071,37.795509100000004
1790,399 2nd St, San Francisco,94107,USA,-122.395932,37.785043
1791,348 Frankfort St, Daly City,94014,USA,-122.44873809478437,37.704916446447584
1792,30 Roanoke St, San Francisco,94131,USA,-122.43122429166667,37.736372125
1793,430 Arlington St, San Francisco,94131,USA,-122.42892955073731,37.735634598167884
1794,512 Ellington Ave, San Francisco,94112,USA,-122.44849662177418,37.7110265
1795,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1796,979 Teresita Blvd, San Francisco,94127,USA,-122.44803637331658,37.73419750957541
1797,2077 Thomas Ave, San Francisco,94124,USA,-122.40006897829949,37.7351425
1798,63 Edinburgh St, San Francisco,94112,USA,-122.42696790867524,37.72759275
1799,2012 Baker St, San Francisco,94115,USA,-122.44399767217485,37.78987885
1800,145 Guerrero St, San Francisco,94103,USA,-122.42441733333332,37.769508333333334
1801,1973 Folsom St, San Francisco,94103,USA,-122.41525075510204,37.765809061224495
1802,173 Potrero Ave, San Francisco,94103,USA,-122.40762132653062,37.76748420408163
1803,570 Mangels Ave, San Francisco,94127,USA,-122.45044114285714,37.733143857142856
1804,854 Sunnydale Ave, San Francisco,94134,USA,-122.4100067755102,37.71031506122449
1805,474 Mangels Ave, San Francisco,94127,USA,-122.44823775510204,37.73315371428571
1806,7 Santa Fe Ave, San Francisco,94124,USA,-122.40123468802884,37.73481955
1807,400 Avalon Ave, San Francisco,94112,USA,-122.42924353168203,37.726080800000005
1808,74 Waterville St, San Francisco,94124,USA,-122.40295266387133,37.7350345
1809,3224 Mission St, San Francisco,94110,USA,-122.42040753846153,37.744968692307694
1810,2012 16th St, San Francisco,94103,USA,-122.40679816326531,37.76590997959184
1811,30 Bemis St, San Francisco,94131,USA,-122.42906632058074,37.73821041929208
1812,63 Woodward St, San Francisco,94103,USA,-122.42073606122449,37.76888618367347
1813,77 Shotwell St, San Francisco,94103,USA,-122.41648785714285,37.76730395918368
1814,899 Moscow St, San Francisco,94112,USA,-122.4331357070707,37.71377326262626
1815,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1816,2199 Silver Ave, San Francisco,94124,USA,-122.398743,37.73644
1817,3250 Mission St, San Francisco,94110,USA,-122.42065187179486,37.74459135897436
